year,date,open_asian,high_asian,low_asian,close_asian,n_asian,range_pips_asian,net_pips_asian,open_post,high_post,low_post,close_post,n_post,range_pips_post,net_pips_post,gap_pips,continuation
2016,2016-02-25,112.061,112.624,111.981,112.06,540.0,64.30000000000007,-0.10000000000047748,112.059,113.162,112.051,113.139,900.0,111.10000000000042,107.99999999999983,-0.10000000000047748,False
2016,2016-02-26,113.138,113.22,112.56,112.84,540.0,65.99999999999966,-29.800000000000182,112.839,113.988,112.71,113.948,779.0,127.80000000000058,110.89999999999947,-0.10000000000047748,False
2016,2016-02-29,113.715,113.856,112.767,112.792,540.0,108.89999999999986,-92.30000000000018,112.792,113.255,112.189,112.41,899.0,106.60000000000025,-38.2000000000005,0.0,True
2016,2016-03-01,112.416,113.337,112.157,113.222,540.0,118.00000000000068,80.59999999999974,113.22,114.185,112.902,113.915,900.0,128.30000000000013,69.50000000000074,-0.19999999999953388,True
2016,2016-03-02,113.917,114.448,113.74,114.367,540.0,70.79999999999984,45.000000000000284,114.368,114.554,113.215,113.487,900.0,133.89999999999986,-88.10000000000002,0.0999999999990564,False
2016,2016-03-03,113.489,114.269,113.409,113.85,540.0,85.99999999999994,36.099999999999,113.849,114.056,113.296,113.69,900.0,75.99999999999909,-15.900000000000603,-0.0999999999990564,False
2016,2016-03-04,113.69,113.959,113.239,113.74,540.0,71.99999999999989,4.999999999999716,113.743,114.256,113.122,113.711,780.0,113.40000000000003,-3.1999999999996476,0.30000000000001137,False
2016,2016-03-07,113.828,113.859,113.496,113.588,540.0,36.299999999999955,-24.00000000000091,113.589,113.693,113.225,113.494,900.0,46.80000000000035,-9.499999999999886,0.10000000000047748,True
2016,2016-03-08,113.492,113.513,112.744,112.927,540.0,76.90000000000055,-56.49999999999977,112.928,113.143,112.425,112.693,900.0,71.80000000000035,-23.499999999999943,0.0999999999990564,True
2016,2016-03-09,112.691,112.73,112.412,112.506,540.0,31.799999999999784,-18.500000000000227,112.507,113.453,112.229,113.232,900.0,122.40000000000038,72.49999999999943,0.10000000000047748,False
2016,2016-03-10,113.232,113.806,113.152,113.421,540.0,65.39999999999964,18.900000000000716,113.42,114.445,112.606,112.847,900.0,183.89999999999986,-57.30000000000075,-0.10000000000047748,False
2016,2016-03-11,112.848,113.881,112.757,113.721,540.0,112.39999999999952,87.30000000000047,113.723,113.918,113.339,113.794,780.0,57.90000000000077,7.099999999999795,0.19999999999953388,True
2016,2016-03-14,113.694,114.005,113.641,113.769,538.0,36.39999999999901,7.500000000000284,113.767,113.876,113.507,113.787,894.0,36.89999999999998,2.000000000001023,-0.20000000000095497,True
2016,2016-03-15,113.791,114.128,113.042,113.068,540.0,108.59999999999985,-72.2999999999999,113.068,113.211,112.632,113.198,900.0,57.89999999999935,12.999999999999545,0.0,False
2016,2016-03-16,113.2,113.734,113.022,113.636,538.0,71.19999999999891,43.599999999999284,113.636,113.817,112.328,112.761,900.0,148.899999999999,-87.5,0.0,False
2016,2016-03-17,112.762,112.955,111.67,111.757,539.0,128.49999999999966,-100.49999999999955,111.756,111.997,110.667,111.408,895.0,132.99999999999983,-34.7999999999999,-0.10000000000047748,True
2016,2016-03-18,111.406,111.58,110.818,111.335,540.0,76.20000000000005,-7.1000000000012164,111.336,111.758,111.187,111.537,780.0,57.099999999999795,20.10000000000076,0.10000000000047748,False
2016,2016-03-21,111.524,111.563,111.219,111.421,540.0,34.40000000000083,-10.299999999999443,111.424,112.157,111.349,112.12,899.0,80.79999999999927,69.5999999999998,0.30000000000001137,False
2016,2016-03-22,112.119,112.206,111.678,111.737,540.0,52.80000000000058,-38.2000000000005,111.733,112.488,111.377,112.32,897.0,111.10000000000042,58.69999999999891,-0.39999999999906777,False
2016,2016-03-23,112.324,112.47,112.139,112.373,540.0,33.10000000000031,4.900000000000659,112.372,112.904,112.336,112.386,899.0,56.799999999999784,1.3999999999995794,-0.10000000000047748,True
2016,2016-03-24,112.385,113.005,112.292,112.852,539.0,71.29999999999939,46.699999999999875,112.853,112.952,112.371,112.784,897.0,58.10000000000031,-6.89999999999884,0.0999999999990564,False
2016,2016-03-25,112.783,113.32,112.754,113.067,535.0,56.59999999999883,28.39999999999918,113.067,113.167,112.927,113.081,729.0,23.99999999999949,1.4000000000010004,0.0,True
2016,2016-03-28,113.369,113.687,113.299,113.539,536.0,38.7999999999991,17.00000000000017,113.539,113.557,113.149,113.436,881.0,40.800000000000125,-10.299999999999443,0.0,False
2016,2016-03-29,113.433,113.736,113.227,113.692,540.0,50.900000000000034,25.899999999998613,113.69,113.802,112.61,112.789,900.0,119.20000000000073,-90.09999999999962,-0.19999999999953388,False
2016,2016-03-30,112.788,112.792,112.016,112.073,540.0,77.59999999999962,-71.50000000000034,112.073,112.674,112.048,112.456,898.0,62.60000000000048,38.30000000000098,0.0,False
2016,2016-03-31,112.46,112.656,112.153,112.436,540.0,50.30000000000001,-2.39999999999867,112.435,112.601,112.109,112.535,898.0,49.20000000000044,9.999999999999432,-0.10000000000047748,False
2016,2016-04-01,112.534,112.578,112.056,112.284,540.0,52.20000000000056,-25.0,112.284,112.454,111.584,111.604,780.0,86.99999999999903,-68.00000000000068,0.0,True
2016,2016-04-04,111.754,111.793,111.319,111.587,540.0,47.400000000000375,-16.70000000000016,111.588,111.74,111.095,111.29,897.0,64.4999999999996,-29.79999999999876,0.0999999999990564,True
2016,2016-04-05,111.291,111.292,110.298,110.468,540.0,99.39999999999998,-82.29999999999933,110.468,110.8,109.948,110.286,900.0,85.20000000000039,-18.200000000000216,0.0,True
2016,2016-04-06,110.285,110.638,110.23,110.408,540.0,40.800000000000125,12.300000000000466,110.409,110.541,109.34,109.73,900.0,120.09999999999934,-67.9000000000002,0.10000000000047748,False
2016,2016-04-07,109.729,109.9,108.521,108.571,540.0,137.9000000000005,-115.80000000000013,108.571,108.68,107.67,108.331,900.0,101.00000000000051,-23.99999999999949,0.0,True
2016,2016-04-08,108.336,109.098,108.286,109.055,540.0,81.19999999999976,71.90000000000083,109.054,109.097,108.012,108.058,780.0,108.49999999999937,-99.59999999999951,-0.10000000000047748,False
2016,2016-04-11,108.254,108.329,107.629,108.061,540.0,69.99999999999886,-19.299999999999784,108.061,108.439,107.789,107.92,892.0,64.99999999999915,-14.100000000000534,0.0,True
2016,2016-04-12,107.92,108.411,107.87,108.203,540.0,54.09999999999968,28.300000000000125,108.202,108.784,108.107,108.581,900.0,67.70000000000067,37.90000000000049,-0.10000000000047748,True
2016,2016-04-13,108.579,109.046,108.505,108.922,540.0,54.1000000000011,34.30000000000035,108.923,109.403,108.922,109.328,899.0,48.100000000000875,40.500000000000114,0.10000000000047748,True
2016,2016-04-14,109.329,109.544,109.285,109.309,540.0,25.900000000000034,-1.999999999999602,109.31,109.464,108.895,109.341,898.0,56.90000000000026,3.09999999999917,0.10000000000047748,False
2016,2016-04-15,109.341,109.73,109.219,109.304,540.0,51.10000000000099,-3.699999999999193,109.305,109.421,108.601,108.757,780.0,82.00000000000074,-54.80000000000018,0.10000000000047748,True
2016,2016-04-18,108.384,108.459,107.835,108.213,540.0,62.400000000000944,-17.100000000000648,108.212,108.986,108.121,108.855,893.0,86.50000000000091,64.30000000000007,-0.0999999999990564,False
2016,2016-04-19,108.857,109.217,108.788,109.124,539.0,42.900000000000205,26.69999999999959,109.123,109.485,108.998,109.249,897.0,48.69999999999948,12.599999999999056,-0.0999999999990564,True
2016,2016-04-20,109.249,109.291,108.762,108.903,540.0,52.899999999999636,-34.59999999999894,108.904,109.878,108.899,109.76,899.0,97.89999999999992,85.60000000000088,0.0999999999990564,False
2016,2016-04-21,109.758,109.895,109.511,109.664,540.0,38.400000000000034,-9.399999999999409,109.661,109.813,109.322,109.422,898.0,49.099999999999966,-23.900000000000432,-0.30000000000001137,True
2016,2016-04-22,109.423,110.747,109.26,110.582,540.0,148.69999999999948,115.89999999999918,110.583,111.81,110.281,111.792,780.0,152.89999999999964,120.90000000000032,0.10000000000047748,True
2016,2016-04-25,111.568,111.577,111.031,111.218,540.0,54.59999999999923,-34.99999999999943,111.217,111.333,110.839,111.191,899.0,49.39999999999998,-2.599999999999625,-0.10000000000047748,True
2016,2016-04-26,111.191,111.245,110.67,110.849,540.0,57.500000000000284,-34.199999999999875,110.848,111.475,110.752,111.272,897.0,72.2999999999999,42.40000000000066,-0.10000000000047748,False
2016,2016-04-27,111.272,111.331,111.028,111.201,540.0,30.299999999999727,-7.1000000000012164,111.202,111.754,111.048,111.51,899.0,70.6000000000003,30.800000000000693,0.10000000000047748,False
2016,2016-04-28,111.509,111.884,108.056,108.4,540.0,382.8000000000003,-310.89999999999947,108.402,108.731,107.866,108.146,898.0,86.49999999999949,-25.600000000000023,0.19999999999953388,True
2016,2016-04-29,108.147,108.148,106.903,107.118,540.0,124.49999999999903,-102.90000000000106,107.118,107.413,106.268,106.361,780.0,114.4999999999996,-75.69999999999908,0.0,True
2016,2016-05-02,106.685,106.74,106.138,106.402,540.0,60.199999999998965,-28.300000000000125,106.402,106.819,106.344,106.416,899.0,47.50000000000085,1.3999999999995794,0.0,False
2016,2016-05-03,106.418,106.459,105.553,105.577,540.0,90.60000000000059,-84.10000000000082,105.578,107.456,105.549,106.85,900.0,190.69999999999965,127.19999999999914,0.10000000000047748,False
2016,2016-05-04,106.849,107.361,106.523,106.906,540.0,83.80000000000081,5.700000000000216,106.908,107.254,106.248,106.964,900.0,100.60000000000002,5.5999999999997385,0.19999999999953388,True
2016,2016-05-05,106.965,107.29,106.883,107.155,540.0,40.70000000000107,18.999999999999773,107.154,107.498,106.804,107.255,897.0,69.40000000000026,10.099999999999909,-0.10000000000047748,True
2016,2016-05-06,107.255,107.417,106.891,106.944,538.0,52.599999999999625,-31.099999999999284,106.944,107.227,106.434,107.115,780.0,79.30000000000064,17.099999999999227,0.0,False
2016,2016-05-09,107.255,107.701,107.22,107.653,540.0,48.099999999999454,39.800000000001035,107.654,108.602,107.507,108.387,899.0,109.49999999999989,73.30000000000041,0.0999999999990564,True
2016,2016-05-10,108.387,108.948,108.274,108.883,540.0,67.39999999999924,49.59999999999951,108.884,109.37,108.851,109.28,898.0,51.900000000000546,39.60000000000008,0.10000000000047748,True
2016,2016-05-11,109.279,109.288,108.541,108.611,540.0,74.69999999999999,-66.79999999999922,108.609,108.826,108.37,108.442,896.0,45.599999999998886,-16.70000000000016,-0.20000000000095497,True
2016,2016-05-12,108.443,108.995,108.228,108.925,540.0,76.70000000000101,48.19999999999993,108.929,109.395,108.625,108.942,895.0,76.9999999999996,1.2999999999991019,0.40000000000048885,True
2016,2016-05-13,108.944,109.137,108.512,108.791,540.0,62.5,-15.30000000000058,108.79,109.55,108.57,108.616,780.0,98.0000000000004,-17.40000000000066,-0.0999999999990564,True
2016,2016-05-16,108.553,108.983,108.514,108.776,540.0,46.90000000000083,22.299999999999898,108.775,109.104,108.655,109.059,896.0,44.89999999999981,28.39999999999918,-0.0999999999990564,True
2016,2016-05-17,109.059,109.502,108.884,109.397,539.0,61.7999999999995,33.80000000000081,109.398,109.651,108.841,109.115,894.0,81.00000000000023,-28.300000000000125,0.0999999999990564,False
2016,2016-05-18,109.114,109.606,108.722,109.428,540.0,88.40000000000003,31.399999999999295,109.427,110.258,109.302,110.119,897.0,95.59999999999889,69.1999999999993,-0.0999999999990564,True
2016,2016-05-19,110.12,110.382,109.931,110.079,540.0,45.10000000000076,-4.100000000001103,110.074,110.277,109.697,109.931,893.0,57.99999999999983,-14.300000000000068,-0.49999999999954525,True
2016,2016-05-20,109.933,110.29,109.848,110.276,538.0,44.20000000000073,34.29999999999893,110.278,110.585,110.082,110.1,780.0,50.30000000000001,-17.80000000000115,0.20000000000095497,False
2016,2016-05-23,110.208,110.209,109.414,109.543,538.0,79.50000000000017,-66.4999999999992,109.541,109.677,109.11,109.272,894.0,56.70000000000073,-26.899999999999125,-0.20000000000095497,True
2016,2016-05-24,109.273,109.583,109.169,109.533,540.0,41.40000000000015,26.00000000000051,109.535,110.126,109.502,110.025,895.0,62.400000000000944,49.00000000000091,0.19999999999953388,True
2016,2016-05-25,110.027,110.187,109.864,110.032,539.0,32.29999999999933,0.49999999999954525,110.035,110.447,110.007,110.18,898.0,43.99999999999977,14.500000000001023,0.30000000000001137,True
2016,2016-05-26,110.182,110.229,109.417,110.027,539.0,81.19999999999976,-15.500000000000114,110.027,110.207,109.53,109.68,898.0,67.69999999999925,-34.69999999999942,0.0,True
2016,2016-05-27,109.681,110.001,109.553,109.772,539.0,44.80000000000075,9.100000000000819,109.772,110.445,109.474,110.247,779.0,97.09999999999894,47.49999999999943,0.0,True
2016,2016-05-30,110.719,111.446,110.644,111.361,540.0,80.19999999999925,64.20000000000101,111.361,111.37,110.91,110.945,892.0,46.000000000000796,-41.6000000000011,0.0,False
2016,2016-05-31,110.945,111.349,110.795,111.141,540.0,55.400000000000205,19.600000000001216,111.14,111.25,110.502,110.74,900.0,74.80000000000047,-40.00000000000057,-0.10000000000047748,False
2016,2016-06-01,110.739,110.827,109.646,110.054,539.0,118.09999999999974,-68.50000000000023,110.056,110.146,109.05,109.545,899.0,109.60000000000036,-51.09999999999957,0.19999999999953388,True
2016,2016-06-02,109.544,109.553,108.828,108.958,539.0,72.49999999999943,-58.59999999999985,108.958,109.128,108.524,108.842,897.0,60.39999999999992,-11.599999999999966,0.0,True
2016,2016-06-03,108.841,109.135,108.491,108.751,539.0,64.40000000000055,-8.99999999999892,108.749,109.024,106.465,106.465,780.0,255.89999999999975,-228.39999999999918,-0.20000000000095497,True
2016,2016-06-06,106.681,107.273,106.43,107.184,540.0,84.29999999999893,50.30000000000001,107.186,107.654,106.837,107.536,899.0,81.6999999999993,34.99999999999943,0.20000000000095497,True
2016,2016-06-07,107.536,107.884,107.219,107.738,540.0,66.50000000000063,20.199999999999818,107.737,107.903,107.151,107.283,896.0,75.20000000000095,-45.39999999999935,-0.10000000000047748,False
2016,2016-06-08,107.283,107.383,106.72,106.983,539.0,66.29999999999967,-29.999999999999716,106.981,107.182,106.594,106.906,900.0,58.80000000000081,-7.499999999998863,-0.20000000000095497,True
2016,2016-06-09,106.906,106.955,106.302,106.363,539.0,65.29999999999916,-54.30000000000064,106.361,107.174,106.257,107.029,897.0,91.70000000000016,66.79999999999922,-0.19999999999953388,False
2016,2016-06-10,107.028,107.259,106.673,106.855,540.0,58.59999999999985,-17.300000000000182,106.855,107.178,106.556,106.924,780.0,62.19999999999999,6.9000000000002615,0.0,False
2016,2016-06-13,106.728,106.759,105.735,106.101,540.0,102.40000000000009,-62.699999999999534,106.101,106.578,105.817,106.031,897.0,76.10000000000099,-6.999999999999318,0.0,True
2016,2016-06-14,106.032,106.419,105.626,105.859,540.0,79.29999999999922,-17.300000000000182,105.86,106.18,105.648,106.034,898.0,53.20000000000107,17.40000000000066,0.10000000000047748,False
2016,2016-06-15,106.036,106.342,105.971,106.25,540.0,37.09999999999951,21.399999999999864,106.249,106.397,105.434,105.875,899.0,96.30000000000081,-37.39999999999952,-0.10000000000047748,False
2016,2016-06-16,105.876,105.923,103.55,103.93,540.0,237.30000000000047,-194.5999999999998,103.93,104.595,103.755,104.354,899.0,84.00000000000034,42.39999999999924,0.0,False
2016,2016-06-17,104.358,104.828,104.083,104.241,540.0,74.50000000000045,-11.700000000000443,104.246,104.348,104.088,104.125,780.0,26.00000000000051,-12.099999999999511,0.49999999999954525,True
2016,2016-06-20,104.789,104.842,104.41,104.54,540.0,43.200000000000216,-24.899999999999523,104.543,104.655,103.77,103.892,898.0,88.50000000000051,-65.10000000000105,0.30000000000001137,True
2016,2016-06-21,103.893,104.585,103.585,104.474,540.0,100.0,58.10000000000031,104.471,105.054,104.282,104.678,896.0,77.20000000000056,20.699999999999363,-0.30000000000001137,True
2016,2016-06-22,104.676,104.85,104.313,104.389,540.0,53.69999999999919,-28.700000000000614,104.389,104.971,104.336,104.705,900.0,63.50000000000051,31.60000000000025,0.0,False
2016,2016-06-23,104.705,104.866,104.025,104.429,540.0,84.0999999999994,-27.599999999999625,104.429,106.812,104.426,106.058,900.0,238.59999999999957,162.9000000000005,0.0,False
2016,2016-06-24,106.059,106.132,98.979,103.074,540.0,715.3000000000005,-298.49999999999994,103.078,103.177,101.991,102.144,780.0,118.6000000000007,-93.39999999999975,0.40000000000048885,True
2016,2016-06-27,102.268,102.471,101.47,102.021,540.0,100.10000000000048,-24.69999999999999,102.021,102.183,101.396,102.023,898.0,78.70000000000061,0.19999999999953388,0.0,False
2016,2016-06-28,102.024,102.321,101.555,102.226,540.0,76.59999999999911,20.199999999999818,102.231,102.84,102.083,102.61,897.0,75.7000000000005,37.90000000000049,0.49999999999954525,True
2016,2016-06-29,102.611,102.706,102.172,102.429,540.0,53.4000000000006,-18.200000000000216,102.431,103.013,102.367,102.883,899.0,64.60000000000008,45.19999999999982,0.19999999999953388,False
2016,2016-06-30,102.885,102.941,102.456,102.691,540.0,48.49999999999994,-19.40000000000026,102.694,103.396,102.361,103.181,900.0,103.49999999999966,48.69999999999948,0.30000000000001137,False
2016,2016-07-01,103.182,103.193,102.442,102.547,540.0,75.10000000000048,-63.50000000000051,102.546,102.726,102.449,102.498,779.0,27.700000000000102,-4.800000000000182,-0.0999999999990564,True
2016,2016-07-04,102.607,102.801,102.418,102.714,539.0,38.29999999999956,10.699999999999932,102.713,102.72,102.48,102.547,889.0,23.99999999999949,-16.59999999999968,-0.10000000000047748,False
2016,2016-07-05,102.547,102.579,101.712,101.74,540.0,86.69999999999902,-80.70000000000022,101.738,101.907,101.449,101.632,897.0,45.79999999999984,-10.599999999999454,-0.19999999999953388,True
2016,2016-07-06,101.634,101.642,100.579,100.981,540.0,106.30000000000024,-65.30000000000058,100.98,101.462,100.199,101.123,898.0,126.30000000000052,14.300000000000068,-0.0999999999990564,False
2016,2016-07-07,101.123,101.251,100.622,101.023,540.0,62.90000000000049,-10.000000000000853,101.022,101.228,100.596,100.681,893.0,63.19999999999908,-34.10000000000082,-0.0999999999990564,True
2016,2016-07-08,100.686,100.966,100.242,100.607,540.0,72.39999999999895,-7.900000000000773,100.607,101.277,99.991,100.505,779.0,128.60000000000014,-10.200000000000387,0.0,True
2016,2016-07-11,100.65,102.136,100.557,101.895,539.0,157.89999999999935,124.49999999999903,101.895,102.891,101.868,102.673,897.0,102.30000000000103,77.80000000000058,0.0,True
2016,2016-07-12,102.673,103.618,102.448,103.009,534.0,117.00000000000017,33.59999999999985,103.011,104.985,102.882,104.698,898.0,210.29999999999944,168.69999999999976,0.19999999999953388,True
2016,2016-07-13,104.699,104.877,103.942,104.217,540.0,93.50000000000023,-48.19999999999993,104.219,104.861,103.899,104.088,895.0,96.20000000000033,-13.100000000000023,0.19999999999953388,True
2016,2016-07-14,104.091,105.746,103.983,105.432,540.0,176.2999999999991,134.10000000000082,105.434,105.937,105.193,105.248,895.0,74.39999999999998,-18.599999999999284,0.19999999999953388,False
2016,2016-07-15,105.248,106.314,105.048,105.865,540.0,126.59999999999911,61.69999999999902,105.86,106.14,104.625,104.825,779.0,151.50000000000006,-103.49999999999966,-0.49999999999954525,False
2016,2016-07-18,105.53,105.859,105.313,105.56,538.0,54.59999999999923,3.0000000000001137,105.562,106.327,105.27,106.243,897.0,105.70000000000022,68.09999999999974,0.19999999999953388,True
2016,2016-07-19,106.243,106.251,105.646,105.954,540.0,60.5000000000004,-28.900000000000148,105.952,106.529,105.877,106.18,893.0,65.2000000000001,22.800000000000864,-0.19999999999953388,False
2016,2016-07-20,106.183,106.383,105.829,106.333,540.0,55.400000000000205,14.999999999999147,106.332,107.431,106.31,107.15,899.0,112.09999999999951,81.8000000000012,-0.10000000000047748,True
2016,2016-07-21,107.149,107.49,106.746,106.835,540.0,74.39999999999998,-31.400000000000716,106.833,106.885,105.421,105.909,899.0,146.39999999999986,-92.39999999999924,-0.19999999999953388,True
2016,2016-07-22,105.908,106.172,105.566,106.107,540.0,60.599999999999454,19.899999999999807,106.106,106.398,105.771,106.061,779.0,62.699999999999534,-4.4999999999987494,-0.10000000000047748,False
2016,2016-07-25,106.349,106.721,106.012,106.273,540.0,70.90000000000032,-7.600000000000762,106.272,106.414,105.74,105.776,895.0,67.40000000000066,-49.60000000000093,-0.0999999999990564,True
2016,2016-07-26,105.779,105.784,103.99,104.097,540.0,179.4000000000011,-168.20000000000022,104.099,104.975,104.099,104.705,900.0,87.59999999999906,60.599999999999454,0.20000000000095497,False
2016,2016-07-27,104.707,106.54,104.687,105.398,540.0,185.30000000000086,69.10000000000025,105.4,106.041,105.131,105.152,899.0,90.99999999999966,-24.800000000000466,0.20000000000095497,False
2016,2016-07-28,105.15,105.294,104.48,104.695,540.0,81.3999999999993,-45.50000000000125,104.694,105.504,103.364,104.803,898.0,214.00000000000006,10.899999999999466,-0.0999999999990564,False
2016,2016-07-29,104.818,105.608,102.696,103.62,540.0,291.2000000000006,-119.79999999999933,103.615,103.969,101.968,102.03,780.0,200.09999999999906,-158.49999999999937,-0.5000000000009663,True
2016,2016-08-01,102.472,102.682,102.278,102.397,540.0,40.399999999999636,-7.499999999998863,102.395,102.494,102.115,102.408,895.0,37.90000000000049,1.300000000000523,-0.20000000000095497,False
2016,2016-08-02,102.4,102.828,101.622,101.653,540.0,120.6000000000003,-74.69999999999999,101.663,101.901,100.678,101.029,896.0,122.2999999999999,-63.400000000000034,0.9999999999990905,True
2016,2016-08-03,101.028,101.346,100.747,101.054,540.0,59.900000000000375,2.599999999999625,101.052,101.567,100.967,101.293,893.0,59.99999999999943,24.099999999999966,-0.19999999999953388,True
2016,2016-08-04,101.289,101.665,100.861,101.406,540.0,80.4000000000002,11.700000000000443,101.405,101.535,100.998,101.189,893.0,53.69999999999919,-21.60000000000082,-0.10000000000047748,False
2016,2016-08-05,101.185,101.36,101.022,101.081,536.0,33.799999999999386,-10.39999999999992,101.078,102.058,100.871,101.803,780.0,118.70000000000118,72.49999999999943,-0.30000000000001137,False
2016,2016-08-08,102.225,102.304,101.908,102.29,538.0,39.60000000000008,6.500000000001194,102.289,102.655,102.214,102.445,889.0,44.10000000000025,15.59999999999917,-0.10000000000047748,True
2016,2016-08-09,102.444,102.528,102.271,102.423,539.0,25.7000000000005,-2.1000000000000796,102.428,102.436,101.79,101.898,897.0,64.60000000000008,-53.000000000000114,0.49999999999954525,True
2016,2016-08-10,101.9,101.955,101.121,101.495,540.0,83.40000000000032,-40.500000000000114,101.496,101.535,100.966,101.184,900.0,56.90000000000026,-31.19999999999976,0.0999999999990564,True
2016,2016-08-11,101.183,101.482,101.022,101.248,536.0,45.999999999999375,6.499999999999773,101.247,102.053,101.167,101.891,895.0,88.59999999999957,64.40000000000055,-0.10000000000047748,True
2016,2016-08-12,101.893,102.202,101.765,102.055,536.0,43.69999999999976,16.200000000000614,102.054,102.269,100.831,101.269,780.0,143.80000000000024,-78.49999999999966,-0.10000000000047748,False
2016,2016-08-15,101.249,101.451,101.02,101.07,539.0,43.09999999999974,-17.900000000000205,101.071,101.28,100.868,101.197,895.0,41.200000000000614,12.600000000000477,0.10000000000047748,False
2016,2016-08-16,101.199,101.288,100.142,100.316,538.0,114.60000000000008,-88.29999999999956,100.318,100.53,99.54,100.279,895.0,98.99999999999949,-3.900000000000148,0.19999999999953388,True
2016,2016-08-17,100.277,101.163,100.161,100.714,540.0,100.19999999999953,43.69999999999976,100.714,100.859,99.932,99.982,893.0,92.69999999999925,-73.19999999999993,0.0,False
2016,2016-08-18,99.993,100.342,99.644,100.019,540.0,69.79999999999933,2.600000000001046,100.019,100.492,99.849,100.084,898.0,64.30000000000007,6.499999999999773,0.0,True
2016,2016-08-19,100.085,100.457,100.008,100.146,540.0,44.89999999999981,6.100000000000705,100.144,100.381,100.026,100.198,779.0,35.5000000000004,5.3999999999987836,-0.19999999999953388,True
2016,2016-08-22,100.46,100.93,100.277,100.772,540.0,65.30000000000058,31.200000000001182,100.774,100.802,100.211,100.354,892.0,59.10000000000082,-42.00000000000017,0.19999999999953388,False
2016,2016-08-23,100.353,100.381,99.939,100.098,538.0,44.20000000000073,-25.499999999999545,100.099,100.323,99.982,100.291,896.0,34.0999999999994,19.199999999999307,0.10000000000047748,False
2016,2016-08-24,100.292,100.519,100.23,100.28,540.0,28.900000000000148,-1.2000000000000455,100.279,100.606,100.092,100.453,891.0,51.39999999999958,17.40000000000066,-0.10000000000047748,False
2016,2016-08-25,100.454,100.615,100.355,100.413,540.0,25.99999999999909,-4.099999999999682,100.412,100.614,100.3,100.553,889.0,31.400000000000716,14.099999999999113,-0.0999999999990564,False
2016,2016-08-26,100.553,100.582,100.382,100.419,534.0,19.999999999998863,-13.400000000000034,100.42,101.943,100.06,101.795,780.0,188.29999999999956,137.5,0.10000000000047748,False
2016,2016-08-29,101.938,102.389,101.84,102.299,540.0,54.89999999999924,36.10000000000042,102.3,102.313,101.863,102.003,895.0,45.000000000000284,-29.699999999999704,0.0999999999990564,False
2016,2016-08-30,102.006,102.445,101.751,102.369,537.0,69.39999999999884,36.299999999999955,102.368,103.135,102.165,102.943,891.0,96.99999999999989,57.500000000000284,-0.10000000000047748,True
2016,2016-08-31,102.947,103.336,102.858,103.269,539.0,47.79999999999944,32.20000000000027,103.27,103.53,103.084,103.323,898.0,44.599999999999795,5.299999999999727,0.0999999999990564,True
2016,2016-09-01,103.323,103.621,103.06,103.569,540.0,56.099999999999284,24.600000000000932,103.57,103.997,103.118,103.188,900.0,87.90000000000049,-38.19999999999908,0.0999999999990564,False
2016,2016-09-02,103.188,103.707,103.13,103.577,539.0,57.69999999999982,38.89999999999958,103.576,104.319,102.8,103.944,780.0,151.90000000000055,36.80000000000092,-0.10000000000047748,True
2016,2016-09-05,104.052,104.069,103.279,103.36,540.0,79.00000000000063,-69.20000000000073,103.362,103.483,103.145,103.433,879.0,33.80000000000081,7.1000000000012164,0.19999999999953388,False
2016,2016-09-06,103.434,103.806,103.264,103.35,539.0,54.20000000000016,-8.400000000000318,103.354,103.44,101.929,102.097,898.0,151.09999999999957,-125.7000000000005,0.40000000000048885,True
2016,2016-09-07,102.097,102.107,101.202,101.549,540.0,90.50000000000011,-54.79999999999876,101.548,101.857,101.358,101.695,896.0,49.89999999999952,14.699999999999136,-0.10000000000047748,False
2016,2016-09-08,101.699,101.917,101.411,101.591,538.0,50.60000000000002,-10.80000000000041,101.592,102.596,101.491,102.38,900.0,110.5000000000004,78.79999999999967,0.10000000000047748,False
2016,2016-09-09,102.381,102.414,101.964,102.205,540.0,45.000000000000284,-17.600000000000193,102.204,103.054,102.101,102.661,780.0,95.3000000000003,45.700000000000784,-0.10000000000047748,False
2016,2016-09-12,102.367,102.664,102.177,102.315,539.0,48.69999999999948,-5.200000000000671,102.317,102.336,101.564,101.858,898.0,77.20000000000056,-45.8999999999989,0.19999999999953388,True
2016,2016-09-13,101.856,102.04,101.42,101.82,540.0,62.000000000000455,-3.6000000000001364,101.819,102.746,101.714,102.508,900.0,103.19999999999965,68.8999999999993,-0.0999999999990564,False
2016,2016-09-14,102.509,103.356,102.424,103.124,540.0,93.1999999999988,61.49999999999949,103.124,103.246,102.249,102.46,893.0,99.69999999999999,-66.40000000000015,0.0,False
2016,2016-09-15,102.461,102.61,101.941,102.448,540.0,66.8999999999997,-1.300000000000523,102.447,102.752,101.736,101.861,899.0,101.59999999999911,-58.59999999999985,-0.0999999999990564,True
2016,2016-09-16,101.866,102.13,101.776,101.91,540.0,35.39999999999992,4.399999999999693,101.91,102.461,101.772,102.225,779.0,68.8999999999993,31.499999999999773,0.0,True
2016,2016-09-19,102.242,102.414,101.994,102.056,540.0,42.00000000000017,-18.600000000000705,102.055,102.075,101.579,101.835,896.0,49.60000000000093,-22.000000000001307,-0.0999999999990564,True
